post_row_id,source_row_number,post_id,source_platform,platform,country,region,content_key,main_hashtag,post_published_at,post_date,published_day_of_week,published_day_sort,published_month,post_hour,published_hour_bucket,engagement_level,content_type,promotion_type,content_category,post_type,engagement,views,likes,shares,comments,engagement_rate,impressions,video_views,live_stream_views,clicks,click_through_rate,reach_efficiency,click_efficiency,view_efficiency,video_view_share,live_stream_view_share,is_click_trackable,is_video_post,is_live_stream_post,is_challenge_scope,scope_segment,longitude,latitude
post_row_1,1,Post_1,TikTok,TikTok,UK,Europe,Organic | Organic | Product Promotion | Video,#FeatureHighlight,2024-03-14 15:42:00,2024-03-14,Thursday,4,2024-03,15,14:00-15:59,Low,Organic,Organic,Product Promotion,Video,54510,599342,125741,35920,15727,0.09095056986556643,677975,465645,0,16813.0,0.0248,0.08040119473431911,0.024798849515100113,0.8840178472657546,0.7769270299762072,0.0,True,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_2838,2838,Post_2870,X.com,X (Twitter),Canada,North America,Organic | Organic | Educational | Text,#SuccessStory,2024-10-23 12:48:00,2024-10-23,Wednesday,3,2024-10,12,12:00-13:59,Medium,Organic,Organic,Educational,Text,33841,208396,34256,15601,6572,0.1623912818811754,239614,0,0,,,0.1412313136961947,,0.8697154590299399,0.0,0.0,False,False,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2839,2839,Post_2871,X.com,X (Twitter),USA,North America,Organic | Organic | Educational | Image,#SuccessStory,2024-03-04 15:30:00,2024-03-04,Monday,1,2024-03,15,14:00-15:59,High,Organic,Organic,Educational,Image,48092,201785,24515,6316,5948,0.2383364113270618,253207,0,0,,,0.1899315579743056,,0.7969171468403322,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2840,2840,Post_2872,X.com,X (Twitter),Japan,APAC,Organic | Organic | Product Promotion | Text,#FeatureHighlight,2024-10-27 09:46:00,2024-10-27,Sunday,7,2024-10,9,08:00-09:59,Medium,Organic,Organic,Product Promotion,Text,36827,300716,40899,19984,9044,0.1224660997489182,354561,0,0,,,0.10386647149573698,,0.848136145825401,0.0,0.0,False,False,False,False,Full Workbook Only,138.2529,36.2048
post_row_2841,2841,Post_2873,TikTok,TikTok,India,APAC,Organic | Organic | Educational | Video,#SuccessStory,2024-11-08 17:33:00,2024-11-08,Friday,5,2024-11,17,16:00-17:59,High,Organic,Organic,Educational,Video,39862,184328,26757,6540,7298,0.216259300972641,216721,179929,0,5136.0,0.0237,0.18393233696780653,0.02369867248674563,0.8505313282976731,0.9761349333796276,0.0,True,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_2842,2842,Post_2874,X.com,X (Twitter),USA,North America,Organic | Organic | Entertainment | Text,#FunContent,2024-03-27 14:11:00,2024-03-27,Wednesday,3,2024-03,14,14:00-15:59,Low,Organic,Organic,Entertainment,Text,15086,228891,46747,16223,9560,0.06591101662383624,253253,0,0,,,0.0595688896084153,,0.9038037061752476,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2843,2843,Post_2875,Instagram,Instagram,Canada,North America,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-01-06 11:34:00,2024-01-06,Saturday,6,2024-01,11,10:00-11:59,Medium,Organic,Organic,Event / Webinar,Live Stream,27818,194383,37409,12489,5425,0.1431102565768845,245674,0,464434,,,0.11323135537338098,,0.7912233284759478,0.0,2.389272724466646,False,False,True,False,Full Workbook Only,-106.3468,56.1304
post_row_2844,2844,Post_2876,LinkedIn,LinkedIn,Canada,North America,Organic | Organic | Product Promotion | Video,#FeatureHighlight,2024-05-26 11:18:00,2024-05-26,Sunday,7,2024-05,11,10:00-11:59,Medium,Organic,Organic,Product Promotion,Video,76804,529752,117585,23974,23026,0.1449811718532611,679652,465436,0,,,0.11300489073820132,,0.7794459517517789,0.8785922469381899,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2845,2845,Post_2877,Instagram,Instagram,Germany,Europe,Organic | Organic | Educational | Image,#SuccessStory,2024-07-24 16:03:00,2024-07-24,Wednesday,3,2024-07,16,16:00-17:59,High,Organic,Organic,Educational,Image,72429,347088,35202,10475,17489,0.2086781850674886,434654,0,0,,,0.16663599092611595,,0.7985386077201636,0.0,0.0,False,False,False,False,Full Workbook Only,10.4515,51.1657
post_row_2846,2846,Post_2878,LinkedIn,LinkedIn,Canada,North America,Organic | Organic | Entertainment | Video,#FunContent,2024-12-02 19:47:00,2024-12-02,Monday,1,2024-12,19,18:00-19:59,Low,Organic,Organic,Entertainment,Video,22714,391188,85414,29926,9668,0.05806628195555431,448456,343695,0,,,0.05064933906559395,,0.8722996235974098,0.8785929016227492,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2847,2847,Post_2879,YouTube,YouTube,India,APAC,Organic | Organic | Educational | Video,#CustomerStory,2024-08-12 08:40:00,2024-08-12,Monday,1,2024-08,8,08:00-09:59,Medium,Organic,Organic,Educational,Video,54751,282902,31820,12522,11546,0.1935336655284068,359418,277732,0,,,0.15233238179501304,,0.7871113856289891,0.9817251203597005,0.0,False,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_2848,2848,Post_2880,X.com,X (Twitter),Brazil,Latin America,Organic | Organic | Entertainment | Text,#FunContent,2024-05-01 08:26:00,2024-05-01,Wednesday,3,2024-05,8,08:00-09:59,Low,Organic,Organic,Entertainment,Text,75164,893648,184208,54596,35604,0.08410975364014579,1036396,0,0,,,0.07252440186955565,,0.8622650029525394,0.0,0.0,False,False,False,False,Full Workbook Only,-51.9253,-14.235
post_row_2849,2849,Post_2881,YouTube,YouTube,Brazil,Latin America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-06-22 12:53:00,2024-06-22,Saturday,6,2024-06,12,12:00-13:59,Medium,Organic,Organic,Product Promotion,Video,213071,1827647,190582,74116,68170,0.116582636575051,2163424,1827647,0,,,0.0984878599849128,,0.8447937158874081,1.0,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_2850,2850,Post_2882,YouTube,YouTube,USA,North America,Organic | Organic | Event / Webinar | Live Stream,#WebinarReplay,2025-01-16 13:30:00,2025-01-16,Thursday,4,2025-01,13,12:00-13:59,Medium,Organic,Organic,Event / Webinar,Live Stream,25362,153766,16398,9141,6456,0.1649397605641552,171544,0,1914744,,,0.1478454507298419,,0.8963647810474281,0.0,12.452323660627187,False,False,True,False,Full Workbook Only,-95.7129,37.0902
post_row_2851,2851,Post_2883,TikTok,TikTok,Japan,APAC,Organic | Organic | Educational | Video,#SuccessStory,2024-11-21 09:38:00,2024-11-21,Thursday,4,2024-11,9,08:00-09:59,Medium,Organic,Organic,Educational,Video,61721,383547,61467,12866,19445,0.1609238510841682,427367,335077,0,8333.0,0.0195,0.14442153933270468,0.019498463849571913,0.8974651763004631,0.8736269609721885,0.0,True,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_2852,2852,Post_2884,TikTok,TikTok,UK,Europe,Organic | Organic | Educational | Video,#SuccessStory,2024-04-14 17:01:00,2024-04-14,Sunday,7,2024-04,17,16:00-17:59,High,Organic,Organic,Educational,Video,36270,172462,41100,5613,6755,0.2103088208292691,214647,159644,0,3842.0,0.0179,0.168975107967966,0.017899155357400755,0.8034680195856453,0.9256763808839049,0.0,True,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_2853,2853,Post_2885,X.com,X (Twitter),Australia,APAC,Organic | Organic | Product Promotion | Image,#FeatureHighlight,2024-12-02 10:38:00,2024-12-02,Monday,1,2024-12,10,10:00-11:59,Medium,Organic,Organic,Product Promotion,Image,32056,234498,50150,16230,13344,0.1367007409571826,275589,0,0,,,0.1163181404192475,,0.8508975321946812,0.0,0.0,False,False,False,False,Full Workbook Only,133.7751,-25.2744
post_row_2854,2854,Post_2886,YouTube,YouTube,Germany,Europe,Organic | Organic | Event / Webinar | Live Stream,#WebinarReplay,2025-02-17 12:16:00,2025-02-17,Monday,1,2025-02,12,12:00-13:59,Medium,Organic,Organic,Event / Webinar,Live Stream,25899,199882,35166,9625,6053,0.1295741319560595,249893,0,1009477,,,0.10364035807325535,,0.7998703445074492,0.0,5.050364715181957,False,False,True,False,Full Workbook Only,10.4515,51.1657
post_row_2855,2855,Post_2887,Instagram,Instagram,India,APAC,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-09-11 10:13:00,2024-09-11,Wednesday,3,2024-09,10,10:00-11:59,Medium,Organic,Organic,Event / Webinar,Live Stream,9747,58581,12120,4445,2733,0.1663968275115704,69964,0,411682,,,0.13931450460236694,,0.8373020410496826,0.0,7.027568665608303,False,False,True,False,Full Workbook Only,78.9629,20.5937
post_row_2856,2856,Post_2888,YouTube,YouTube,Australia,APAC,Organic | Organic | Educational | Video,#CustomerStory,2024-12-10 15:51:00,2024-12-10,Tuesday,2,2024-12,15,14:00-15:59,High,Organic,Organic,Educational,Video,23980,107219,21030,3541,2554,0.2236544367335453,118753,106903,0,,,0.2019317406718146,,0.9028740326560171,0.9970527611710611,0.0,False,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_2857,2857,Post_2889,YouTube,YouTube,Canada,North America,Organic | Organic | Educational | Video,#CustomerStory,2024-01-15 10:24:00,2024-01-15,Monday,1,2024-01,10,10:00-11:59,Medium,Organic,Organic,Educational,Video,70723,378408,55611,18620,21334,0.1868975824510305,479586,347307,0,,,0.14746677342541276,,0.7890305388397493,0.9178109342297203,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2858,2858,Post_2890,X.com,X (Twitter),India,APAC,Organic | Organic | Educational | Text,#SuccessStory,2024-04-21 11:04:00,2024-04-21,Sunday,7,2024-04,11,10:00-11:59,Medium,Organic,Organic,Educational,Text,36651,232982,46539,10097,5750,0.1573130816063038,257028,0,0,,,0.14259535926046968,,0.9064459903201207,0.0,0.0,False,False,False,False,Full Workbook Only,78.9629,20.5937
post_row_2859,2859,Post_2891,Instagram,Instagram,Germany,Europe,Sponsored | Paid/Promoted | Product Promotion | Video,#ProductDemo,2025-01-28 11:30:00,2025-01-28,Tuesday,2,2025-01,11,10:00-11:59,Medium,Sponsored,Paid/Promoted,Product Promotion,Video,220329,1759531,321586,58416,44778,0.125220697440045,1999207,1759531,0,,,0.11020819755032871,,0.8801144653855254,1.0,0.0,False,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_2860,2860,Post_2892,YouTube,YouTube,Australia,APAC,Organic | Organic | Entertainment | Video,#TrendingNow,2024-10-15 19:24:00,2024-10-15,Tuesday,2,2024-10,19,18:00-19:59,Low,Organic,Organic,Entertainment,Video,30579,378495,73729,23008,15908,0.08079275243460889,435307,363278,0,,,0.07024697512330379,,0.8694898083421585,0.9597960342937158,0.0,False,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_2861,2861,Post_2893,YouTube,YouTube,USA,North America,Organic | Organic | Entertainment | Video,#TrendingNow,2024-11-06 11:40:00,2024-11-06,Wednesday,3,2024-11,11,10:00-11:59,Low,Organic,Organic,Entertainment,Video,133955,1417353,189881,106138,83889,0.09451095510815724,1742680,1417353,0,,,0.07686723896527188,,0.8133179929763353,1.0,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2862,2862,Post_2894,Instagram,Instagram,Brazil,Latin America,Sponsored | Paid/Promoted | Educational | Image,#SuccessStory,2025-05-01 17:05:00,2025-05-01,Thursday,4,2025-05,17,16:00-17:59,High,Sponsored,Paid/Promoted,Educational,Image,51809,225174,53484,13991,4802,0.230084909411825,292580,0,0,,,0.1770763551849067,,0.7696151479937111,0.0,0.0,False,False,False,False,Full Workbook Only,-51.9253,-14.235
post_row_2863,2863,Post_2895,X.com,X (Twitter),Canada,North America,Organic | Organic | Educational | Text,#SuccessStory,2025-04-24 11:16:00,2025-04-24,Thursday,4,2025-04,11,10:00-11:59,High,Organic,Organic,Educational,Text,60839,279457,38544,13860,12809,0.2177055484559293,331798,0,0,,,0.18336156336084003,,0.8422504053671209,0.0,0.0,False,False,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2864,2864,Post_2896,Instagram,Instagram,USA,North America,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-11-28 10:48:00,2024-11-28,Thursday,4,2024-11,10,10:00-11:59,Medium,Organic,Organic,Event / Webinar,Live Stream,21875,185316,25496,8658,6238,0.1180431814489254,239403,0,419445,,,0.09137312397923167,,0.774075512838185,0.0,2.2634041313216344,False,False,True,False,Full Workbook Only,-95.7129,37.0902
post_row_2865,2865,Post_2897,TikTok,TikTok,Germany,Europe,Organic | Organic | Educational | Video,#CustomerStory,2024-06-11 12:18:00,2024-06-11,Tuesday,2,2024-06,12,12:00-13:59,High,Organic,Organic,Educational,Video,214156,948486,210234,35908,26954,0.225787499760806,1112766,948486,0,26150.0,0.0235,0.19245375937079315,0.023499999101338466,0.8523678832746507,1.0,0.0,True,True,False,True,Challenge Scope,10.4515,51.1657
post_row_2866,2866,Post_2898,Instagram,Instagram,Canada,North America,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-01-05 16:56:00,2024-01-05,Friday,5,2024-01,16,16:00-17:59,Medium,Organic,Organic,Event / Webinar,Live Stream,26836,230639,53520,8438,5740,0.1163570615768735,276488,0,210564,,,0.09706027024681,,0.8341736350221348,0.0,0.912959213316048,False,False,True,False,Full Workbook Only,-106.3468,56.1304
post_row_2867,2867,Post_2899,Instagram,Instagram,USA,North America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-07-20 15:36:00,2024-07-20,Saturday,6,2024-07,15,14:00-15:59,Medium,Organic,Organic,Product Promotion,Video,103880,847230,139999,30160,21724,0.1226124723784883,1071081,847230,0,,,0.09698612896690353,,0.791004601892854,1.0,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2868,2868,Post_2900,X.com,X (Twitter),Canada,North America,Organic | Organic | Event / Webinar | Text,#EventRecap,2024-06-30 11:32:00,2024-06-30,Sunday,7,2024-06,11,10:00-11:59,Medium,Organic,Organic,Event / Webinar,Text,149740,936846,218174,39098,22988,0.1598345400717205,1040539,0,0,,,0.14390618708188738,,0.9003468394745415,0.0,0.0,False,False,False,True,Challenge Scope,-106.3468,56.1304
post_row_2869,2869,Post_2901,YouTube,YouTube,Germany,Europe,Sponsored | Paid/Promoted | Entertainment | Video,#TrendingNow,2024-05-20 18:36:00,2024-05-20,Monday,1,2024-05,18,18:00-19:59,Low,Sponsored,Paid/Promoted,Entertainment,Video,69484,1365119,275687,89617,78376,0.0509002521775981,1519342,1365119,0,,,0.04573295545045158,,0.8984935583956739,1.0,0.0,False,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_2870,2870,Post_2902,TikTok,TikTok,Canada,North America,Organic | Organic | Educational | Video,#SuccessStory,2025-04-12 16:09:00,2025-04-12,Saturday,6,2025-04,16,16:00-17:59,High,Organic,Organic,Educational,Video,87701,393327,50677,13147,21522,0.2229741803613349,495008,342174,0,12325.0,0.0249,0.17717087400607667,0.024898587497575796,0.7945871581873424,0.8699479059408584,0.0,True,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2871,2871,Post_2903,TikTok,TikTok,Japan,APAC,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-04-11 18:40:00,2024-04-11,Thursday,4,2024-04,18,18:00-19:59,Medium,Organic,Organic,Event / Webinar,Live Stream,24591,169480,23896,7607,7190,0.1450981054005264,195174,0,68239,2888.0,0.0148,0.12599526576285774,0.01479705288614262,0.8683533667394222,0.0,0.40263747934859573,True,False,True,False,Full Workbook Only,138.2529,36.2048
post_row_2872,2872,Post_2904,Instagram,Instagram,Germany,Europe,Organic | Organic | Educational | Image,#SuccessStory,2025-01-14 12:51:00,2025-01-14,Tuesday,2,2025-01,12,12:00-13:59,Medium,Organic,Organic,Educational,Image,50565,264435,55429,11887,10073,0.1912227949199423,297630,0,0,,,0.16989214796895474,,0.8884689043443201,0.0,0.0,False,False,False,False,Full Workbook Only,10.4515,51.1657
post_row_2873,2873,Post_2905,TikTok,TikTok,Australia,APAC,Organic | Organic | Educational | Live Stream,#SuccessStory,2024-03-24 12:24:00,2024-03-24,Sunday,7,2024-03,12,12:00-13:59,High,Organic,Organic,Educational,Live Stream,59472,279315,65705,15299,16104,0.212921381721627,357068,0,194114,5713.0,0.016,0.16655651024454726,0.015999753548343734,0.7822459587529547,0.0,0.6949644666416054,True,False,True,False,Full Workbook Only,133.7751,-25.2744
post_row_2874,2874,Post_2906,X.com,X (Twitter),Brazil,Latin America,Organic | Organic | Educational | Text,#SuccessStory,2024-04-04 10:24:00,2024-04-04,Thursday,4,2024-04,10,10:00-11:59,High,Organic,Organic,Educational,Text,85515,385345,92515,17785,13342,0.2219188330095723,427384,0,0,,,0.20008938097823034,,0.901636467439118,0.0,0.0,False,False,False,False,Full Workbook Only,-51.9253,-14.235
post_row_2875,2875,Post_2907,YouTube,YouTube,India,APAC,Organic | Organic | Educational | Video,#CustomerStory,2024-04-29 10:23:00,2024-04-29,Monday,1,2024-04,10,10:00-11:59,High,Organic,Organic,Educational,Video,98208,409352,88431,15346,15459,0.2399126606349813,464767,352810,0,,,0.21130588015069918,,0.8807682128894694,0.8618743770642381,0.0,False,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_2876,2876,Post_2908,Instagram,Instagram,UK,Europe,Organic | Organic | Product Promotion | Live Stream,#FeatureHighlight,2024-09-12 18:38:00,2024-09-12,Thursday,4,2024-09,18,18:00-19:59,Low,Organic,Organic,Product Promotion,Live Stream,30893,314050,62596,11901,17639,0.09837267809893809,359941,0,216560,,,0.08582795513709192,,0.8725041048394042,0.0,0.6895717242477313,False,False,True,False,Full Workbook Only,-3.436,55.3781
post_row_2877,2877,Post_2909,YouTube,YouTube,Australia,APAC,Organic | Organic | Educational | Video,#CustomerStory,2024-07-21 15:14:00,2024-07-21,Sunday,7,2024-07,15,14:00-15:59,Medium,Organic,Organic,Educational,Video,36383,236149,24464,12924,5521,0.1540686251343579,306301,220349,0,,,0.11878185183855097,,0.7709703853399107,0.9330930895324562,0.0,False,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_2878,2878,Post_2910,YouTube,YouTube,India,APAC,Organic | Organic | Entertainment | Video,#TrendingNow,2024-09-20 15:31:00,2024-09-20,Friday,5,2024-09,15,14:00-15:59,Low,Organic,Organic,Entertainment,Video,228325,2877644,541620,123239,122440,0.07934456514257177,3209647,2877644,0,,,0.07113710635468636,,0.8965608990646012,1.0,0.0,False,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_2879,2879,Post_2911,YouTube,YouTube,Canada,North America,Organic | Organic | Educational | Video,#CustomerStory,2024-04-22 17:52:00,2024-04-22,Monday,1,2024-04,17,16:00-17:59,Medium,Organic,Organic,Educational,Video,70277,429156,63886,13627,19765,0.1637580788162221,517983,378338,0,,,0.13567433680255916,,0.8285136770897886,0.8815861831129007,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2880,2880,Post_2912,X.com,X (Twitter),UK,Europe,Organic | Organic | Event / Webinar | Text,#EventRecap,2024-07-23 10:36:00,2024-07-23,Tuesday,2,2024-07,10,10:00-11:59,Medium,Organic,Organic,Event / Webinar,Text,37082,333817,56382,25163,8917,0.1110860260451931,367844,0,0,,,0.10080903861419514,,0.9074961124824654,0.0,0.0,False,False,False,False,Full Workbook Only,-3.436,55.3781
post_row_2881,2881,Post_2913,YouTube,YouTube,Japan,APAC,Sponsored | Paid/Promoted | Product Promotion | Video,#ProductDemo,2024-04-22 11:43:00,2024-04-22,Monday,1,2024-04,11,10:00-11:59,Low,Sponsored,Paid/Promoted,Product Promotion,Video,42329,508273,64587,34310,14322,0.08328060590126836,628998,508273,0,,,0.06729592144967074,,0.8080677522027097,1.0,0.0,False,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_2882,2882,Post_2914,TikTok,TikTok,Australia,APAC,Organic | Organic | Educational | Video,#SuccessStory,2024-05-21 18:33:00,2024-05-21,Tuesday,2,2024-05,18,18:00-19:59,Medium,Organic,Organic,Educational,Video,47176,253042,38561,14066,14513,0.1864365176526343,280236,217508,0,5352.0,0.0191,0.16834382449078633,0.019098188669549952,0.9029603619806164,0.8595727191533421,0.0,True,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_2883,2883,Post_2915,TikTok,TikTok,USA,North America,Organic | Organic | Educational | Video,#SuccessStory,2024-01-31 11:34:00,2024-01-31,Wednesday,3,2024-01,11,10:00-11:59,High,Organic,Organic,Educational,Video,73932,367322,69128,16104,13189,0.2012751726440858,454029,345607,0,4585.0,0.0101,0.16283541359692882,0.010098473886029306,0.8090276171786384,0.9408829310523192,0.0,True,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2884,2884,Post_2916,TikTok,TikTok,Canada,North America,Organic | Organic | Educational | Live Stream,#SuccessStory,2025-01-02 15:32:00,2025-01-02,Thursday,4,2025-01,15,14:00-15:59,Medium,Organic,Organic,Educational,Live Stream,39304,250087,58425,8016,5717,0.1571617368212469,291353,0,108194,3700.0,0.0127,0.13490164851571804,0.012699371552721269,0.8583642522987579,0.0,0.43262544634467204,True,False,True,False,Full Workbook Only,-106.3468,56.1304
post_row_2885,2885,Post_2917,TikTok,TikTok,Germany,Europe,Organic | Organic | Educational | Video,#SuccessStory,2025-02-05 16:44:00,2025-02-05,Wednesday,3,2025-02,16,16:00-17:59,Medium,Organic,Organic,Educational,Video,25713,164089,21228,5994,9411,0.1567076220889065,185229,153389,0,3204.0,0.0173,0.1388173558136145,0.017297507409746855,0.885871002920709,0.934791485108691,0.0,True,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_2886,2886,Post_2918,Instagram,Instagram,Canada,North America,Sponsored | Paid/Promoted | Product Promotion | Video,#ProductDemo,2024-10-30 18:49:00,2024-10-30,Wednesday,3,2024-10,18,18:00-19:59,Medium,Sponsored,Paid/Promoted,Product Promotion,Video,165148,1456600,190320,61633,83493,0.1133791619334298,1822414,1456600,0,,,0.09062046274885947,,0.7992695402910645,1.0,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2887,2887,Post_2919,YouTube,YouTube,Brazil,Latin America,Organic | Organic | Educational | Video,#CustomerStory,2024-06-18 12:05:00,2024-06-18,Tuesday,2,2024-06,12,12:00-13:59,High,Organic,Organic,Educational,Video,50792,227121,51203,11449,6930,0.2236348137835586,275986,206631,0,,,0.18403832078438762,,0.8229439174450878,0.9097837716459508,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_2888,2888,Post_2920,YouTube,YouTube,Japan,APAC,Organic | Organic | Entertainment | Video,#TrendingNow,2025-02-20 08:50:00,2025-02-20,Thursday,4,2025-02,8,08:00-09:59,Low,Organic,Organic,Entertainment,Video,39942,533538,119153,36778,29664,0.07486325527977827,685930,467245,0,,,0.05823043167670171,,0.7778315571559781,0.8757483065873471,0.0,False,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_2889,2889,Post_2921,YouTube,YouTube,Japan,APAC,Sponsored | Paid/Promoted | Educational | Video,#CustomerStory,2024-06-08 11:51:00,2024-06-08,Saturday,6,2024-06,11,10:00-11:59,High,Sponsored,Paid/Promoted,Educational,Video,45119,206526,21105,15275,5407,0.2184684574707504,262761,179117,0,,,0.17171117479382406,,0.7859842214027196,0.8672854749523062,0.0,False,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_2890,2890,Post_2922,YouTube,YouTube,Canada,North America,Organic | Organic | Educational | Video,#CustomerStory,2024-01-14 16:26:00,2024-01-14,Sunday,7,2024-01,16,16:00-17:59,High,Organic,Organic,Educational,Video,177091,878601,131270,42530,18947,0.2015608690211389,1023900,878601,0,,,0.1729573200507862,,0.8580925871667155,1.0,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2891,2891,Post_2923,X.com,X (Twitter),Brazil,Latin America,Organic | Organic | Educational | Video,#CustomerStory,2025-01-17 17:30:00,2025-01-17,Friday,5,2025-01,17,16:00-17:59,High,Organic,Organic,Educational,Video,420430,1687050,262569,65174,50761,0.2492101699411547,2151865,1687050,0,,,0.19537935697639025,,0.7839943490878842,1.0,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_2892,2892,Post_2924,YouTube,YouTube,Australia,APAC,Sponsored | Paid/Promoted | Entertainment | Video,#TrendingNow,2024-07-06 17:30:00,2024-07-06,Saturday,6,2024-07,17,16:00-17:59,Low,Sponsored,Paid/Promoted,Entertainment,Video,159064,1937441,320467,84646,84421,0.08210014556856418,2186249,1937441,0,,,0.0727565798772235,,0.886194116040762,1.0,0.0,False,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_2893,2893,Post_2925,YouTube,YouTube,Japan,APAC,Organic | Organic | Product Promotion | Video,#ProductDemo,2025-01-29 15:51:00,2025-01-29,Wednesday,3,2025-01,15,14:00-15:59,Low,Organic,Organic,Product Promotion,Video,182684,2239128,303689,143206,88803,0.08158737395627687,2808757,2239128,0,,,0.06504087039213431,,0.7971953429933597,1.0,0.0,False,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_2894,2894,Post_2926,TikTok,TikTok,India,APAC,Organic | Organic | Educational | Video,#SuccessStory,2025-01-30 15:29:00,2025-01-30,Thursday,4,2025-01,15,14:00-15:59,Medium,Organic,Organic,Educational,Video,15553,84122,20377,3010,2808,0.1848932520230999,97910,80776,0,1556.0,0.0159,0.1588499642528853,0.015892145848227963,0.8591767950158309,0.9602244359382801,0.0,True,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_2895,2895,Post_2927,YouTube,YouTube,Canada,North America,Organic | Organic | Educational | Video,#CustomerStory,2025-01-11 15:24:00,2025-01-11,Saturday,6,2025-01,15,14:00-15:59,Medium,Organic,Organic,Educational,Video,424726,2261071,483828,122598,93858,0.1878430428547742,2514104,2261071,0,,,0.16893732319744928,,0.8993546010825327,1.0,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2896,2896,Post_2928,X.com,X (Twitter),Germany,Europe,Organic | Organic | Educational | Text,#SuccessStory,2024-05-29 17:01:00,2024-05-29,Wednesday,3,2024-05,17,16:00-17:59,High,Organic,Organic,Educational,Text,51522,210870,38657,14669,9057,0.2443326188417391,243146,0,0,,,0.21189737852977222,,0.8672567099602708,0.0,0.0,False,False,False,False,Full Workbook Only,10.4515,51.1657
post_row_2897,2897,Post_2929,TikTok,TikTok,Germany,Europe,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-11-24 08:51:00,2024-11-24,Sunday,7,2024-11,8,08:00-09:59,Medium,Organic,Organic,Event / Webinar,Live Stream,14600,133699,24297,7270,4712,0.1092007847653674,166291,0,270969,3059.0,0.0184,0.08779789645861773,0.018395463374446003,0.8040062300425158,0.0,2.026709249882198,True,False,True,False,Full Workbook Only,10.4515,51.1657
post_row_2898,2898,Post_2930,Instagram,Instagram,Germany,Europe,Organic | Organic | Entertainment | Video,#TrendingNow,2025-01-24 10:49:00,2025-01-24,Friday,5,2025-01,10,10:00-11:59,Medium,Organic,Organic,Entertainment,Video,266887,3055105,307899,234267,123611,0.08735797278202113,3788777,3055105,0,,,0.07044146435644008,,0.8063565102934271,1.0,0.0,False,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_2899,2899,Post_2931,X.com,X (Twitter),India,APAC,Organic | Organic | Educational | Text,#SuccessStory,2024-11-30 13:07:00,2024-11-30,Saturday,6,2024-11,13,12:00-13:59,Medium,Organic,Organic,Educational,Text,47386,239314,53904,9304,6309,0.1980100531453915,294713,0,0,,,0.16078693508599892,,0.8120239012191522,0.0,0.0,False,False,False,False,Full Workbook Only,78.9629,20.5937
